clean_name,cluster,xgbprob,xgbverdict,lmscore,experiment,mode,control,paired_end,genome,strand_specific,moeity,ip_type,sample_name,read_length,GSM,Group,Species,Cell,Genotype,Other,Condition,Replicate,ControlType,Shearing_method,SRX,mode_group,corr_min,corr_max,corr_median,corr_mean,corr_sd,corr_skewness,corr_kurtosis,corr_method,rlfs_min,rlfs_max,rlfs_median,rlfs_mean,rlfs_sd,rlfs_skewness,rlfs_kurtosis,rlfs_method,rlfs_pval,3UTR__Number of peaks,3UTR__Total size (bp),3UTR__Log2 Ratio (obs/exp),3UTR__LogP enrichment (+values depleted),Retroposon__Number of peaks,Retroposon__Total size (bp),Retroposon__Log2 Ratio (obs/exp),Retroposon__LogP enrichment (+values depleted),RNA__Number of peaks,RNA__Total size (bp),RNA__Log2 Ratio (obs/exp),RNA__LogP enrichment (+values depleted),miRNA__Number of peaks,miRNA__Total size (bp),miRNA__Log2 Ratio (obs/exp),miRNA__LogP enrichment (+values depleted),ncRNA__Number of peaks,ncRNA__Total size (bp),ncRNA__Log2 Ratio (obs/exp),ncRNA__LogP enrichment (+values depleted),TTS__Number of peaks,TTS__Total size (bp),TTS__Log2 Ratio (obs/exp),TTS__LogP enrichment (+values depleted),LINE__Number of peaks,LINE__Total size (bp),LINE__Log2 Ratio (obs/exp),LINE__LogP enrichment (+values depleted),srpRNA__Number of peaks,srpRNA__Total size (bp),srpRNA__Log2 Ratio (obs/exp),srpRNA__LogP enrichment (+values depleted),SINE__Number of peaks,SINE__Total size (bp),SINE__Log2 Ratio (obs/exp),SINE__LogP enrichment (+values depleted),RC__Number of peaks,RC__Total size (bp),RC__Log2 Ratio (obs/exp),RC__LogP enrichment (+values depleted),tRNA__Number of peaks,tRNA__Total size (bp),tRNA__Log2 Ratio (obs/exp),tRNA__LogP enrichment (+values depleted),pseudo__Number of peaks,pseudo__Total size (bp),pseudo__Log2 Ratio (obs/exp),pseudo__LogP enrichment (+values depleted),DNA__Number of peaks,DNA__Total size (bp),DNA__Log2 Ratio (obs/exp),DNA__LogP enrichment (+values depleted),Exon__Number of peaks,Exon__Total size (bp),Exon__Log2 Ratio (obs/exp),Exon__LogP enrichment (+values depleted),Intron__Number of peaks,Intron__Total size (bp),Intron__Log2 Ratio (obs/exp),Intron__LogP enrichment (+values depleted),Intergenic__Number of peaks,Intergenic__Total size (bp),Intergenic__Log2 Ratio (obs/exp),Intergenic__LogP enrichment (+values depleted),Promoter__Number of peaks,Promoter__Total size (bp),Promoter__Log2 Ratio (obs/exp),Promoter__LogP enrichment (+values depleted),5UTR__Number of peaks,5UTR__Total size (bp),5UTR__Log2 Ratio (obs/exp),5UTR__LogP enrichment (+values depleted),snoRNA__Number of peaks,snoRNA__Total size (bp),snoRNA__Log2 Ratio (obs/exp),snoRNA__LogP enrichment (+values depleted),scRNA__Number of peaks,scRNA__Total size (bp),scRNA__Log2 Ratio (obs/exp),scRNA__LogP enrichment (+values depleted),CpG-Island__Number of peaks,CpG-Island__Total size (bp),CpG-Island__Log2 Ratio (obs/exp),CpG-Island__LogP enrichment (+values depleted),Low_complexity__Number of peaks,Low_complexity__Total size (bp),Low_complexity__Log2 Ratio (obs/exp),Low_complexity__LogP enrichment (+values depleted),LTR__Number of peaks,LTR__Total size (bp),LTR__Log2 Ratio (obs/exp),LTR__LogP enrichment (+values depleted),Simple_repeat__Number of peaks,Simple_repeat__Total size (bp),Simple_repeat__Log2 Ratio (obs/exp),Simple_repeat__LogP enrichment (+values depleted),snRNA__Number of peaks,snRNA__Total size (bp),snRNA__Log2 Ratio (obs/exp),snRNA__LogP enrichment (+values depleted),Unknown__Number of peaks,Unknown__Total size (bp),Unknown__Log2 Ratio (obs/exp),Unknown__LogP enrichment (+values depleted),Satellite__Number of peaks,Satellite__Total size (bp),Satellite__Log2 Ratio (obs/exp),Satellite__LogP enrichment (+values depleted),rRNA__Number of peaks,rRNA__Total size (bp),rRNA__Log2 Ratio (obs/exp),rRNA__LogP enrichment (+values depleted),MACS2__Distinct Peak Count,EPIC2__Distinct Peak Count,MACS2__Overlapping Peak Count,EPIC2__Overlapping Peak Count,MACS2__Percentage Peaks Overlapping,EPIC2__Percentage Peaks Overlapping,MACS2__total_peaks,EPIC2__total_peaks,reads_before,reads_after,percent_passing,gc_content,read_length_after_filter,reads_aligned,pct_aligned,duplicate_reads,pct_duplicated
MapR_HEK293T_Sarma_D210N_SRX4776621,NA,NA,NA,NA,SRR7942338,MapR,SRR7942339,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776621_MapR_293_rep3,38,GSM3406753,Sarma,HS,HEK293T,WT,NT,D210N,3,Input,MNase,SRX4776621,MapR,0.662434027175437,1,0.788492390895804,0.789032516471161,0.104561866109157,0.580020422216432,2.9241611602129,unbiased,-5000,5000,0,0.86004928847331,1378.99179210225,0.0289874097530706,3.95803753750454,unbiased,2.699837725867246,      450.000, 26794020.000,        0.741,      -54.046,        0.000,  4044155.000,       -5.381,       40.653,        0.000,   107756.000,       -1.058,        1.082,        0.000,    97618.000,       -0.986,        0.981,      197.000,  7004493.000,        1.485,      -79.565,      867.000, 32252079.000,        1.420,     -319.148,     1231.000,626933546.000,       -2.355,     3559.388,        4.000,   261762.000,        0.605,       -1.308,     1051.000,377228031.000,       -1.850,     1530.712,        1.000,   359494.000,       -1.853,        2.083,       10.000,    91370.000,        3.446,      -16.794,       25.000,  2093501.000,        0.249,       -1.515,      471.000, 98981256.000,       -1.078,      179.379,      858.000, 37025241.000,        1.206,     -238.789,    10865.000,654398926.000,        0.725,    -1583.464,     5507.000,742936082.000,       -0.439,      367.225,     5990.000, 35797268.000,        4.058,   -11786.510,      371.000,  2592526.000,        3.832,     -646.341,        0.000,      357.000,       -0.005,        0.004,        0.000,   121579.000,       -1.151,        1.221,     1236.000,  8924951.000,        3.785,    -2122.781,       44.000,  5397360.000,       -0.301,        2.408,     1033.000,257721292.000,       -1.326,      653.408,      195.000, 33824817.000,       -0.801,       39.564,        6.000,   311874.000,        0.937,       -2.324,       10.000,   714273.000,        0.479,       -1.673,       25.000, 74220847.000,       -4.898,      646.880,        0.000,   199378.000,       -1.586,        2.003, 2849.0,16643.0,30459.0,25331.0,   91.4,   60.3,33308.0,41974.0,34261074,33723702,98.4,37,37,30127857,89.33733609673101,5932976,17.592896533126762
RNH-CnR_HEK293T_Sarma_FLAG_SRX4776623,NA,NA,NA,NA,SRR7942340,RNH-CnR,SRR7942341,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776623_RHdcatCnR_293_rep1,38,GSM3406755,Sarma,HS,HEK293T,RNHdFLAG,NT,FLAG,1,Input,MNase,SRX4776623,MapR,0.601146621875999,1,0.702196049193508,0.741175843107538,0.126192884883266,0.811350193996463,3.02651820292199,unbiased,-5000,5000,0,42.0783175452477,1253.48504116797,0.231906781555572,4.60859837390127,unbiased,2.699837725867246,       58.000, 26790069.000,       -0.272,        2.525,        0.000,  4044766.000,       -3.535,       10.581,        0.000,   107756.000,       -0.358,        0.282,        1.000,    97618.000,        1.970,       -1.491,       65.000,  7003228.000,        1.828,      -38.489,      185.000, 32237158.000,        1.134,      -48.317,       78.000,626878164.000,       -4.393,     1505.733,        0.000,   261762.000,       -0.752,        0.684,       94.000,377161494.000,       -3.391,      729.131,        0.000,   360201.000,       -0.957,        0.942,        3.000,    91370.000,        3.651,       -6.266,        3.000,  2096116.000,       -0.869,        1.590,       35.000, 98963479.000,       -2.886,      159.480,      273.000, 37017888.000,        1.496,     -112.192,     1690.000,654225821.000,       -0.017,        1.218,      656.000,742894838.000,       -1.566,      707.095,     3620.000, 35785792.000,        5.274,   -10662.524,      229.000,  2592309.000,        5.079,     -590.653,        0.000,      357.000,       -0.001,        0.001,        0.000,   121479.000,       -0.398,        0.318,      800.000,  8920645.000,        5.100,    -2095.240,       19.000,  5396325.000,        0.430,       -2.094,       67.000,257707316.000,       -3.330,      479.660,       41.000, 33820152.000,       -1.109,       18.222,        1.000,   311969.000,        0.294,       -0.584,        3.000,   713433.000,        0.686,       -1.249,        4.000, 74186085.000,       -5.599,      178.333,        0.000,   199378.000,       -0.605,        0.521,  818.0, 4065.0, 7925.0, 6966.0,   90.6,   63.1, 8743.0,11031.0,33537848,32960070,98.3,37,37,28838360,87.49483845149601,1038441,3.1506031388889646
RNH-CnR_HEK293T_Sarma_FLAG_SRX4776625,NA,NA,NA,NA,SRR7942342,RNH-CnR,SRR7942343,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776625_RHdcatCnR_293_rep2,38,GSM3406757,Sarma,HS,HEK293T,RNHdFLAG,NT,FLAG,2,Input,MNase,SRX4776625,MapR,0.600216011290933,1,0.740809882897048,0.756728999507355,0.115507742054353,0.714044951942812,3.5099392489857,unbiased,-5000,5000,0,5.97134058577363,1367.2118361667,0.1073081790663,3.94244690906815,unbiased,2.699837725867246,      218.000, 26790069.000,        0.225,       -4.364,        2.000,  4046810.000,       -3.816,       22.131,        0.000,   107756.000,       -0.807,        0.750,        2.000,    97618.000,        1.557,       -1.906,      140.000,  7005971.000,        1.521,      -59.573,      482.000, 32244543.000,        1.103,     -115.818,      667.000,626921951.000,       -2.710,     2829.174,        0.000,   261762.000,       -1.497,        1.822,      682.000,377174085.000,       -1.945,     1126.819,        1.000,   360201.000,       -1.326,        1.253,        6.000,    91370.000,        3.238,       -9.837,       14.000,  2099024.000,       -0.062,        0.681,      265.000, 98962322.000,       -1.378,      178.305,      698.000, 37017888.000,        1.438,     -263.658,     7147.000,654229634.000,        0.650,     -847.105,     2471.000,742939810.000,       -1.065,     1096.723,     5375.000, 35797499.000,        4.431,   -12076.642,      511.000,  2592309.000,        4.824,    -1225.381,        0.000,      357.000,       -0.004,        0.002,        1.000,   121579.000,        0.241,       -0.560,     1749.000,  8923709.000,        4.815,    -4224.983,       27.000,  5396334.000,       -0.476,        3.106,      511.000,257724467.000,       -1.812,      686.676,      101.000, 33828324.000,       -1.221,       52.086,        3.000,   311969.000,        0.466,       -0.995,        3.000,   713433.000,       -0.727,        1.310,       14.000, 74222380.000,       -5.206,      460.438,        0.000,   213605.000,       -1.314,        1.487, 4322, 3075,21104,17388,   83,   85,25426,20463,52457534,51236242,97.7,37,37,45102015,88.02756259914612,3952034,7.713356494803033
RNH-CnR_HEK293T_Sarma_FLAG_SRX4776627,NA,NA,NA,NA,SRR7942344,RNH-CnR,NA,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776627_RHdcatCnR_293_rep3,38,GSM3406759,Sarma,HS,HEK293T,RNHdFLAG,NT,FLAG,3,None,MNase,SRX4776627,MapR,0.590630563920956,1,0.664351265573283,0.718369230932926,0.131332214452574,1.09875463669651,3.53288139613089,unbiased,-5000,5000,0,48.46306810758,1125.67092328987,0.364794703046591,5.65677025483693,unbiased,2.699837725867246,      119.000, 26850459.000,       -0.341,        5.474,        0.000,  4069127.000,       -4.577,       22.856,        0.000,   108000.000,       -0.684,        0.606,        3.000,    97618.000,        2.453,       -4.002,      126.000,  7057608.000,        1.669,      -62.585,      373.000, 32451373.000,        1.034,      -80.769,      341.000,633930795.000,       -3.383,     2770.298,        2.000,   262620.000,        0.440,       -0.836,      303.000,380070074.000,       -2.816,     1348.526,        1.000,   363502.000,       -1.029,        0.928,        6.000,    91997.000,        3.538,      -10.986,       21.000,  2126184.000,        0.815,       -4.514,      120.000, 99494724.000,       -2.218,      262.704,      600.000, 37141103.000,        1.525,     -250.921,     3596.000,656694296.000,       -0.036,        3.042,     1934.000,781965949.000,       -1.182,     1093.427,     7050.000, 36002289.000,        5.125,   -19795.995,      478.000,  2603202.000,        5.032,    -1213.962,        0.000,      357.000,       -0.003,        0.002,        0.000,   121838.000,       -0.752,        0.684,     1768.000,  9044574.000,        5.122,    -4652.463,       24.000,  5489044.000,       -0.360,        2.078,      337.000,262475228.000,       -2.128,      682.470,      102.000, 35130557.000,       -0.951,       30.736,        5.000,   314922.000,        1.500,       -3.378,        2.000,   714400.000,       -1.004,        1.441,       45.000, 76001013.000,       -3.245,      287.377,        0.000,   232938.000,       -1.206,        1.308, 1736.0,11654.0,17359.0,15347.0,   90.9,   56.8,19095.0,27001.0,49274918,48329480,98.1,37,37,42970512,88.911595986549,4632998,9.58627736114686
MapR_HEK293T_Sarma_RNH_SRX4776628,NA,NA,NA,NA,SRR7942345,MapR,SRR7942346,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776628_MapR_293_RH_rep1,38,GSM3406760,Sarma,HS,HEK293T,WT,exoRNH,RNH,1,Input,MNase,SRX4776628,MapR,0.627074262598361,0.867889110005278,0.713979310190594,0.739883362686959,0.0922743173140483,0.342925723587636,1.30882824254703,unbiased,-5000,5000,0,1.50440571221439,1540.01043004506,0.0820206069543926,3.82273859470026,unbiased,2.699837725867246,      251.000, 26797391.000,        0.731,      -30.438,        0.000,  4046156.000,       -4.577,       22.856,        0.000,   107756.000,       -0.686,        0.608,        1.000,    97618.000,        0.860,       -0.859,      101.000,  7003544.000,        1.353,      -36.116,      477.000, 32242567.000,        1.390,     -170.677,      728.000,627026725.000,       -2.282,     1937.196,        0.000,   261424.000,       -1.308,        1.476,      596.000,377265580.000,       -1.837,      854.433,        3.000,   359494.000,        0.564,       -1.105,        1.000,    91111.000,        0.959,       -0.911,        7.000,  2088445.000,       -0.752,        2.312,      274.000, 99004780.000,       -1.028,       95.079,      404.000, 37026248.000,        0.951,      -75.577,     6187.000,654546017.000,        0.744,     -948.743,     3168.000,742920137.000,       -0.405,      180.499,     3332.000, 35794582.000,        4.043,    -6522.890,      180.000,  2592920.000,        3.620,     -290.555,        0.000,      357.000,       -0.003,        0.002,        0.000,   121579.000,       -0.754,        0.686,      588.000,  8926385.000,        3.545,     -919.622,       25.000,  5397923.000,       -0.286,        1.688,      623.000,257742174.000,       -1.224,      328.868,      132.000, 33828833.000,       -0.533,       12.546,        3.000,   311977.000,        0.768,       -1.351,        7.000,   713627.000,        0.797,       -2.175,       17.000, 74197098.000,       -4.623,      354.475,        0.000,   213605.000,       -1.141,        1.206, 1633.0,21549.0,17118.0,14853.0,   91.3,   40.8,18751.0,36402.0,30517330,30021806,98.4,37,37,27039756,90.06705326121953,3240189,10.79278508428174
MapR_HEK293T_Sarma_RNH_SRX4776630,NA,NA,NA,NA,SRR7942347,MapR,SRR7942348,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776630_MapR_293_RH_rep2,38,GSM3406762,Sarma,HS,HEK293T,WT,exoRNH,RNH,2,Input,MNase,SRX4776630,MapR,0.628536838781055,0.869258892607131,0.723189796782639,0.739314881124106,0.08833526409756,0.335341999933135,1.38126081386922,unbiased,-5000,5000,0,-18.3617122138021,1436.01466599712,-0.0352015568150003,3.93423044085448,unbiased,2.699837725867246,      417.000, 26791032.000,        1.010,      -86.252,        0.000,  4044155.000,       -5.013,       31.269,        1.000,   107756.000,        0.264,       -0.571,        2.000,    97618.000,        1.407,       -1.744,      166.000,  7002800.000,        1.617,      -77.545,      785.000, 32241255.000,        1.656,     -375.211,      963.000,626958699.000,       -2.331,     2709.490,        0.000,   261762.000,       -1.596,        2.023,      829.000,377222064.000,       -1.814,     1149.968,        2.000,   359494.000,       -0.474,        0.745,        4.000,    91370.000,        2.502,       -5.129,       17.000,  2093501.000,        0.072,       -0.795,      310.000, 98984818.000,       -1.303,      182.685,      692.000, 37020493.000,        1.275,     -212.615,     8435.000,654373814.000,        0.738,    -1274.302,     4124.000,742959568.000,       -0.477,      328.285,     4581.000, 35787957.000,        4.050,    -8988.636,      282.000,  2592418.000,        3.815,     -488.949,        0.000,      357.000,       -0.004,        0.003,        0.000,   121579.000,       -0.956,        0.939,      881.000,  8921425.000,        3.676,    -1451.140,       45.000,  5397413.000,        0.110,       -1.124,      720.000,257735956.000,       -1.468,      579.710,      139.000, 33823677.000,       -0.911,       37.548,        1.000,   311874.000,       -1.269,        1.183,        5.000,   714273.000,       -0.142,        0.643,       19.000, 74228760.000,       -4.916,      498.842,        0.000,   199378.000,       -1.345,        1.541, 2427.0,18075.0,23428.0,20049.0,   90.6,   52.6,25855.0,38124.0,25664296,25260456,98.4,37,37,22603245,89.48074809100834,3202813,12.679157494227342
MapR_HEK293T_Sarma_ACTD_SRX4776632,NA,NA,NA,NA,SRR7942349,MapR,SRR7942350,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776632_MapR_293_ActD_rep1,38,GSM3406764,Sarma,HS,HEK293T,WT,ActD,ACTD,1,Input,MNase,SRX4776632,MapR,0.387815976810449,0.62889353132787,0.477510974411723,0.501649797795758,0.0845475532618261,0.146524913152038,1.38745662620888,unbiased,-5000,5000,-100,-111.751792924735,1534.85801315307,-0.0204094333621556,3.65946457420574,unbiased,2.699837725867246,      163.000, 26833139.000,        1.495,      -67.578,        0.000,  4065752.000,       -3.289,        8.771,        0.000,   108000.000,       -0.302,        0.233,        2.000,    97618.000,        3.248,       -3.949,       57.000,  7044597.000,        1.908,      -36.347,      206.000, 32410833.000,        1.560,      -91.186,      252.000,633313800.000,       -2.438,      800.622,        1.000,   262214.000,        0.823,       -0.840,      275.000,379727398.000,       -1.574,      271.524,        0.000,   362795.000,       -0.834,        0.782,        0.000,    91810.000,       -0.261,        0.198,       11.000,  2119112.000,        1.268,       -4.908,       99.000, 99409274.000,       -1.114,       42.488,      437.000, 37120946.000,        2.449,     -398.472,     2890.000,656124269.000,        1.031,     -823.904,     1280.000,781173195.000,       -0.396,       72.057,      454.000, 35950465.000,        2.550,     -440.828,       35.000,  2601483.000,        2.642,      -37.291,        0.000,      357.000,       -0.001,        0.001,        0.000,   121738.000,       -0.336,        0.262,      138.000,  9013891.000,        2.828,     -156.247,       13.000,  5482741.000,        0.137,       -0.908,      265.000,262232234.000,       -1.093,      109.921,       66.000, 34773912.000,       -0.184,        1.815,        0.000,   314496.000,       -0.747,        0.678,        0.000,   714206.000,       -1.345,        1.540,       15.000, 75575236.000,       -3.441,      116.002,        0.000,   202619.000,       -0.523,        0.437,  543.0,27957.0, 6659.0, 5448.0,   92.5,   16.3, 7202.0,33405.0,34156720,33671302,98.6,37,37,30294706,89.971887632976,2688994,7.986011351743986
MapR_HEK293T_Sarma_ACTD_SRX4776634,NA,NA,NA,NA,SRR7942351,MapR,SRR7942352,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776634_MapR_293_ActD_rep2,38,GSM3406766,Sarma,HS,HEK293T,WT,ActD,ACTD,2,Input,MNase,SRX4776634,MapR,0.42003800265348,0.649734458289903,0.508391004202123,0.52787551915336,0.0774842735097475,0.147972778595818,1.57598394424274,unbiased,-5000,5000,-50,-78.727364584511,1541.17669259357,-0.0931616700405246,3.69040109121715,unbiased,2.699837725867246,      235.000, 26837979.000,        1.564,     -103.844,        0.000,  4064090.000,       -3.706,       12.041,        1.000,   108000.000,        1.645,       -1.296,        2.000,    97618.000,        2.791,       -3.366,       48.000,  7046290.000,        1.202,      -15.208,      307.000, 32421657.000,        1.677,     -151.772,      344.000,633312376.000,       -2.447,     1102.467,        0.000,   262214.000,       -0.829,        0.776,      365.000,379745032.000,       -1.623,      387.099,        0.000,   362795.000,       -1.053,        1.074,        0.000,    91810.000,       -0.347,        0.272,       20.000,  2116204.000,        1.674,      -11.562,       85.000, 99407242.000,       -1.792,      109.025,      634.000, 37127885.000,        2.528,     -606.242,     3821.000,656162567.000,        0.976,     -979.933,     1748.000,781136470.000,       -0.404,      101.493,      760.000, 35959776.000,        2.835,     -868.454,       50.000,  2601653.000,        2.698,      -54.031,        0.000,      357.000,       -0.002,        0.001,        0.000,   121738.000,       -0.444,        0.360,      265.000,  9016270.000,        3.311,     -376.655,       22.000,  5482595.000,        0.439,       -2.309,      325.000,262236104.000,       -1.256,      183.666,       87.000, 34775236.000,       -0.243,        2.818,        0.000,   314391.000,       -0.949,        0.931,        0.000,   714206.000,       -1.639,        2.115,       24.000, 75528709.000,       -3.220,      150.686,        0.000,   202619.000,       -0.678,        0.600,  546.0,28874.0, 9146.0, 7282.0,   94.4,   20.1, 9692.0,36156.0,32968578,32453942,98.4,37,37,29192951,89.95194173946574,2461370,7.5841942405640586
MapR_U87T_Sarma_D210N_SRX4776636,NA,NA,NA,NA,SRR7942353,MapR,SRR7942355,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776636_MapR_U87T_rep1_tech1,38,GSM3406768,Sarma,HS,U87T,WT,NT,D210N,1a,Input,MNase,SRX4776636,MapR,0.590630563920956,1,0.653562277033985,0.728206071915511,0.157040427714559,0.938461056757991,2.05057557130916,unbiased,-5000,5000,0,-35.8240469996565,1367.10234411979,-0.0442555315855191,4.06909333059367,unbiased,2.699837725867246,      681.000, 26850479.000,        0.540,      -45.752,        0.000,  4070500.000,       -6.172,       71.042,        2.000,   108000.000,        0.086,       -0.577,        6.000,    97618.000,        1.817,       -4.822,      315.000,  7050578.000,        1.357,     -107.913,     1138.000, 32472582.000,        1.007,     -229.273,     3303.000,633852654.000,       -1.743,     4428.687,        1.000,   262886.000,       -2.197,        2.865,     3300.000,380023872.000,       -1.006,     1145.447,        6.000,   362795.000,       -0.077,        0.591,        8.000,    92061.000,        2.317,       -8.230,       24.000,  2132496.000,       -0.632,        4.255,     1520.000, 99475119.000,       -0.191,       16.885,     1213.000, 37169633.000,        0.904,     -201.965,    17032.000,656489074.000,        0.573,    -1570.160,    13044.000,782065142.000,       -0.064,       20.307,     6405.000, 36014525.000,        3.350,    -9426.174,      450.000,  2604187.000,        3.309,     -632.786,        0.000,      357.000,       -0.009,        0.006,        0.000,   121838.000,       -1.644,        2.125,     1360.000,  9037387.000,        3.109,    -1746.401,       82.000,  5487187.000,       -0.223,        2.454,     3531.000,262481319.000,       -0.375,      144.664,      365.000, 34932846.000,       -0.739,       60.782,        5.000,   314577.000,       -0.134,        0.633,        8.000,   714502.000,       -0.639,        2.064,      106.000, 75854614.000,       -3.642,      966.576,        3.000,   204565.000,       -0.250,        0.650,11760.0, 4458.0,53926.0,47861.0,   82.1,   91.5,65686.0,52319.0,26781366,26307268,98.2,37,37,23827083,90.57224414180902,858057,3.2616727818335223
MapR_U87T_Sarma_D210N_SRX4776637,NA,NA,NA,NA,SRR7942354,MapR,SRR7942356,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776637_MapR_U87T_rep1_tech2,38,GSM3406769,Sarma,HS,U87T,WT,NT,D210N,1b,Input,MNase,SRX4776637,MapR,0.599171363953495,1,0.671405461232394,0.735772856917508,0.15071250694859,0.913908981455578,2.08518652865807,unbiased,-5000,5000,0,20.629864516232,1325.16690178856,0.0845327337289793,4.60961763951893,unbiased,2.699837725867246,      460.000, 26843880.000,        0.424,      -20.905,        1.000,  4072386.000,       -5.700,       48.063,        2.000,   108000.000,        0.536,       -0.914,        3.000,    97618.000,        1.267,       -2.034,      231.000,  7050628.000,        1.359,      -80.098,      795.000, 32467070.000,        0.939,     -142.572,     2212.000,633770866.000,       -1.871,     3535.559,        2.000,   262886.000,       -0.747,        1.055,     2005.000,379965141.000,       -1.275,     1193.154,        2.000,   362795.000,       -1.212,        1.838,        6.000,    91997.000,        2.353,       -6.609,       22.000,  2130954.000,       -0.307,        1.690,     1037.000, 99462304.000,       -0.292,       26.260,      785.000, 37165387.000,        0.726,      -89.211,    12420.000,656448660.000,        0.567,    -1124.568,     9466.000,781926731.000,       -0.077,       20.936,     5623.000, 36013618.000,        3.612,    -9278.018,      354.000,  2604066.000,        3.412,     -521.590,        0.000,      357.000,       -0.007,        0.005,        0.000,   121838.000,       -1.354,        1.556,     1108.000,  9023938.000,        3.265,    -1532.007,       50.000,  5485124.000,       -0.486,        4.912,     2571.000,262445690.000,       -0.382,      110.615,      218.000, 34864221.000,       -1.030,       75.140,        6.000,   314706.000,        0.578,       -1.524,        8.000,   714502.000,       -0.190,        0.822,       62.000, 75705106.000,       -3.963,      747.853,        1.000,   216927.000,       -1.470,        1.443, 1225.0,15612.0,39471.0,36577.0,   97.0,   70.1,40696.0,52189.0,21450562,21141524,98.6,37,37,19148046,90.57079328812814,616256,2.9149081210985543
MapR_U87T_Sarma_D210N_SRX4776640,NA,NA,NA,NA,SRR7942357,MapR,SRR7942358,TRUE,hg38,FALSE,RNA,RNaseH1,SRX4776640_MapR_U87T_rep2,38,GSM3406772,Sarma,HS,U87T,WT,NT,D210N,2,Input,MNase,SRX4776640,MapR,0.634727348072115,1,0.676451556344898,0.754467969777058,0.140886374376263,0.842689824533907,1.87206518366489,unbiased,-5000,5000,0,48.6653401601418,1460.51713096872,0.176154592108507,4.13861793420067,unbiased,2.699837725867246,      579.000, 26846383.000,        0.698,      -61.737,        1.000,  4068680.000,       -5.758,       50.131,        3.000,   108000.000,        1.063,       -1.741,        5.000,    97618.000,        1.945,       -4.547,      236.000,  7049424.000,        1.332,      -79.030,      988.000, 32464400.000,        1.194,     -269.310,     2100.000,633656297.000,       -2.005,     3989.474,        0.000,   262886.000,       -2.169,        3.496,     2066.000,379943855.000,       -1.290,     1263.634,        1.000,   362795.000,       -2.270,        3.063,        5.000,    92061.000,        2.030,       -4.780,       37.000,  2130954.000,        0.385,       -2.702,      722.000, 99450284.000,       -0.873,      171.449,     1123.000, 37165447.000,        1.184,     -301.684,    13194.000,656418003.000,        0.596,    -1313.278,     9861.000,781725952.000,       -0.076,       21.318,     5697.000, 36005717.000,        3.573,    -9245.424,      427.000,  2603342.000,        3.625,     -686.139,        0.000,      357.000,       -0.007,        0.005,        1.000,   121838.000,       -0.696,        0.657,     1430.000,  9025087.000,        3.575,    -2258.882,       74.000,  5483716.000,        0.021,       -0.765,     2142.000,262389364.000,       -0.704,      329.760,      273.000, 34802233.000,       -0.762,       48.992,        2.000,   314472.000,       -1.064,        1.548,        7.000,   714502.000,       -0.441,        1.315,      113.000, 75603043.000,       -3.153,      658.415,        2.000,   202700.000,       -0.431,        0.704, 5108.0,18216.0,41100.0,34669.0,   88.9,   65.6,46208.0,52885.0,27360920,26977184,98.6,37,37,24565866,91.06163934679023,950851,3.524648829173571
